"";"element_id";"sentence_id";"word_count";"sentiment"
"19868";12328;3;5;0
"19869";12328;4;6;0
"19870";12328;5;7;0
"19871";12329;1;40;-0,0948683298050514
"19872";12330;1;10;0
"19873";12331;1;25;0
"19874";12331;2;32;0
"19875";12332;1;59;0
"19876";12333;1;16;0
"19877";12334;1;24;0,183711730708738
"19878";12335;1;21;0,29459415181859
"19879";12336;1;8;0
"19880";12336;2;7;0,302371578407382
"19881";12336;3;8;0
"19882";12337;1;31;0
"19883";12338;1;45;0
"19884";12339;1;32;0
"19885";12340;1;13;0,37442263245203
"19886";12340;2;10;0,490153037326099
"19887";12341;1;7;0
"19888";12341;2;8;-0,353553390593274
"19889";12341;3;13;0,166410058867569
"19890";12342;1;16;0
"19891";12343;1;21;0
"19892";12344;1;8;0,494974746830583
"19893";12344;2;14;0,10690449676497
"19894";12345;1;25;-0,08
"19895";12346;1;8;0
"19896";12346;2;2;0
"19897";12346;3;6;0
"19898";12347;1;10;0
"19899";12348;1;10;0
"19900";12349;1;68;0
"19901";12350;1;34;0
"19902";12351;1;5;0
"19903";12351;2;4;0
"19904";12351;3;7;0
"19905";12351;4;16;0
"19906";12352;1;33;0
"19907";12353;1;33;0
"19908";12354;1;18;0
"19909";12355;1;43;0
"19910";12356;1;9;0,166666666666667
"19911";12356;2;8;0
"19912";12357;1;18;0
"19913";12358;1;5;0
"19914";12358;2;1;0
"19915";12359;1;24;0,102062072615966
"19916";12359;2;9;0
"19917";12360;1;24;-0,122474487139159
"19918";12361;1;20;0
"19919";12362;1;24;0,424578222082418
"19920";12363;1;9;0,0833333333333333
"19921";12363;2;11;0,150755672288882
"19922";12364;1;7;-0,377964473009227
"19923";12364;2;7;0
"19924";12365;1;10;0
"19925";12366;1;53;0
"19926";12367;1;81;0
"19927";12368;1;46;0
"19928";12369;1;18;0,329983164553722
"19929";12370;1;6;0
"19930";12370;2;1;0
"19931";12371;1;4;0
"19932";12371;2;10;0
"19933";12372;1;8;0
"19934";12372;2;11;0
"19935";12373;1;9;-0,0666666666666667
"19936";12373;2;14;0
"19937";12373;3;7;0
"19938";12374;1;16;0
"19939";12375;1;19;0,183532587096449
"19940";12376;1;3;0
"19941";12376;2;20;0,122983738762488
"19942";12377;1;7;0
"19943";12378;1;21;0
"19944";12379;1;17;0
"19945";12380;1;8;0
"19946";12381;1;15;0,193649167310371
"19947";12381;2;10;0
"19948";12382;1;9;0,2
"19949";12382;2;14;0,133630620956212
"19950";12383;1;18;0
"19951";12384;1;22;-0,021320071635561
"19952";12385;1;16;0
"19953";12386;1;72;0
"19954";12387;1;10;0
"19955";12387;2;15;-0,0645497224367903
"19956";12388;1;8;0
"19957";12389;1;5;0
"19958";12389;2;7;0
"19959";12389;3;12;0
"19960";12390;1;15;-0,0258198889747161
"19961";12390;2;10;0
"19962";12391;1;26;0,0196116135138184
"19963";12392;1;53;0
"19964";12393;1;15;0,836564402780802
"19965";12393;2;10;0
"19966";12394;1;14;0
"19967";12394;2;9;-0,25
"19968";12394;3;1;0
"19969";12395;1;31;0,0449013255066937
"19970";12396;1;9;0
"19971";12396;2;5;0
"19972";12397;1;5;0
"19973";12397;2;3;0
"19974";12397;3;7;0
"19975";12398;1;15;0,836564402780802
"19976";12398;2;9;0
"19977";12399;1;11;0,301511344577764
"19978";12399;2;7;0,377964473009227
"19979";12399;3;9;0,166666666666667
"19980";12400;1;15;0,836564402780802
"19981";12400;2;11;0
"19982";12401;1;10;0
"19983";12401;2;7;0
"19984";12402;1;16;0
"19985";12403;1;31;0,0323289543648195
"19986";12404;1;61;0
"19987";12405;1;9;0
"19988";12405;2;9;0
"19989";12406;1;8;0
"19990";12406;2;15;0
"19991";12407;1;52;0
"19992";12408;1;19;0,470302254434652
"19993";12409;1;22;0,287820967080074
"19994";12410;1;12;0,173205080756888
"19995";12410;2;11;0
"19996";12411;1;17;0
"19997";12412;1;5;0
"19998";12412;2;11;0
"19999";12413;1;8;0,265165042944955
"20000";12413;2;9;0
"20001";12414;1;7;0,585844933164302
"20002";12415;1;7;0
"20003";12415;2;2;0
"20004";12415;3;8;0
"20005";12416;1;10;0,33203915431768
"20006";12416;2;10;0,0316227766016838
"20007";12417;1;17;0,0242535625036333
"20008";12418;1;34;0
"20009";12419;1;34;0
"20010";12420;1;9;-0,466666666666667
"20011";12421;1;59;0
"20012";12422;1;15;-0,0645497224367903
"20013";12423;1;26;0
"20014";12424;1;26;0,098058067569092
"20015";12425;1;10;0
"20016";12426;1;5;0
"20017";12426;2;11;0
"20018";12426;3;3;0
"20019";12427;1;6;0
"20020";12427;2;14;-0,0668153104781061
"20021";12428;1;28;0
"20022";12429;1;19;0
"20023";12430;1;24;-0,612372435695795
"20024";12431;1;28;-0,151185789203691
"20025";12432;1;18;0,058925565098879
"20026";12433;1;10;0
"20027";12433;2;19;0
"20028";12434;1;25;-0,1
"20029";12435;1;18;0,188561808316413
"20030";12436;1;14;0
"20031";12436;2;11;0
"20032";12437;1;29;-0,046423834544263
"20033";12438;1;40;0
"20034";12439;1;13;0
"20035";12439;2;6;0
"20036";12440;1;6;0
"20037";12440;2;13;0,0970725343394151
"20038";12440;3;7;0
"20039";12441;1;8;0,318198051533946
"20040";12441;2;4;0,36
"20041";12441;3;11;0
"20042";12442;1;29;0,00742781352708207
"20043";12443;1;23;0
"20044";12444;1;29;0
"20045";12445;1;11;0,150755672288882
"20046";12445;2;14;-0,450802899795782
"20047";12446;1;6;0
"20048";12446;2;5;0,223606797749979
"20049";12446;3;12;-0,259807621135332
"20050";12447;1;12;0
"20051";12447;2;11;-0,150755672288882
"20052";12448;1;16;0,1875
"20053";12449;1;25;0
"20054";12450;1;8;0,0883883476483184
"20055";12450;2;12;0
"20056";12451;1;10;-0,173925271309261
"20057";12452;1;8;0,353553390593274
"20058";12453;1;25;0,35
"20059";12454;1;37;0,211663696155648
"20060";12455;1;16;0,0625
"20061";12456;1;19;0,29824045403173
"20062";12457;1;24;0
"20063";12457;2;13;0
"20064";12458;1;25;0,16
"20065";12459;1;26;0,049029033784546
"20066";12460;1;12;0
"20067";12461;1;5;0
"20068";12461;2;28;-0,113389341902768
"20069";12462;1;7;0
"20070";12463;1;8;0,0883883476483184
"20071";12463;2;21;0,28368325730679
"20072";12464;1;14;0
"20073";12465;1;9;0
"20074";12466;1;8;0
"20075";12467;1;26;0,156892908110547
"20076";12468;1;6;-0,632784850218988
"20077";12468;2;5;0
"20078";12468;3;7;0,529150262212918
"20079";12468;4;1;0
"20080";12469;1;19;0
"20081";12470;1;15;0,0645497224367903
"20082";12470;2;1;0
"20083";12471;1;5;0
"20084";12471;2;8;-0,353553390593274
"20085";12472;1;23;0,0834057656228299
"20086";12472;2;9;0
"20087";12473;1;1;0
"20088";12473;2;3;0
"20089";12473;3;1;0
"20090";12473;4;1;0
"20091";12473;5;1;0
"20092";12473;6;1;0
"20093";12473;7;1;0
"20094";12473;8;3;0
"20095";12473;9;1;0
"20096";12473;10;1;0
"20097";12473;11;1;0
"20098";12473;12;NA;0
"20099";12473;13;7;0
"20100";12474;1;68;0
"20101";12474;2;1;0
"20102";12475;1;12;0
"20103";12475;2;2;0
"20104";12476;1;15;0
"20105";12477;1;16;0,3125
"20106";12478;1;14;-0,400891862868637
"20107";12478;2;8;0,353553390593274
"20108";12478;3;6;0
"20109";12479;1;14;-0,173719807243076
"20110";12479;2;6;0
"20111";12480;1;29;0
"20112";12481;1;6;0
"20113";12481;2;2;0
"20114";12482;1;17;0,194028500029066
"20115";12483;1;19;0,0917662935482247
"20116";12483;2;10;0
"20117";12484;1;18;-0,176776695296637
"20118";12485;1;14;0
"20119";12486;1;33;-0,261116483933547
"20120";12487;1;2;0,424264068711928
"20121";12487;2;7;0
"20122";12488;1;24;0,41845449772546
"20123";12489;1;35;0
"20124";12490;1;12;0
"20125";12491;1;34;0
"20126";12492;1;36;0
"20127";12493;1;3;-0,577350269189626
"20128";12493;2;6;0,102062072615966
"20129";12493;3;7;-0,188982236504614
"20130";12493;4;10;0
"20131";12494;1;15;-0,0309838667696593
"20132";12494;2;7;-0,28347335475692
"20133";12495;1;14;0,4409810491555
"20134";12495;2;7;0,529150262212918
"20135";12495;3;8;0
"20136";12496;1;7;-0,548048485863379
"20137";12496;2;13;0
"20138";12497;1;2;0,353553390593274
"20139";12497;2;19;0
"20140";12498;1;9;0,716666666666667
"20141";12498;2;1;0
"20142";12499;1;11;0,241209075662211
"20143";12500;1;21;-0,218217890235992
"20144";12501;1;1;0
"20145";12501;2;3;0
"20146";12501;3;6;0
"20147";12502;1;60;0
"20148";12503;1;12;0,606217782649107
"20149";12503;2;15;-0,0309838667696593
"20150";12504;1;5;0,268328157299975
"20151";12504;2;13;-0,138675049056307
"20152";12505;1;23;0,16681153124566
"20153";12506;1;20;0,0894427190999916
"20154";12507;1;3;-0,577350269189626
"20155";12507;2;7;-0,302371578407382
"20156";12507;3;9;0,25
"20157";12508;1;14;0
"20158";12509;1;8;0,176776695296637
"20159";12509;2;11;0,512569285782198
"20160";12509;3;9;0
"20161";12510;1;13;0
"20162";12511;1;20;0
"20163";12511;2;7;0
"20164";12512;1;21;-0,0261861468283191
"20165";12513;1;12;0,173205080756888
"20166";12514;1;14;0
"20167";12514;2;4;0
"20168";12515;1;16;0
"20169";12515;2;13;0,221880078490092
"20170";12516;1;13;0,208012573584461
"20171";12517;1;7;0
"20172";12517;2;18;0,117851130197758
"20173";12518;1;22;-0,191880644720049
"20174";12519;1;8;0
"20175";12519;2;15;0,129099444873581
"20176";12520;1;12;0,0721687836487032
"20177";12520;2;5;0
"20178";12520;3;4;0
"20179";12521;1;8;0
"20180";12521;2;13;0,166410058867569
"20181";12522;1;18;0,0942809041582063
"20182";12523;1;9;0
"20183";12524;1;18;0,188561808316413
"20184";12524;2;6;0
"20185";12525;1;21;0
"20186";12526;1;7;0,151185789203691
"20187";12526;2;1;0
"20188";12527;1;19;0,412948320967011
"20189";12528;1;1;0
"20190";12528;2;16;0
"20191";12528;3;10;0
"20192";12529;1;7;0
"20193";12529;2;11;0
"20194";12530;1;18;0
"20195";12531;1;9;0
"20196";12531;2;4;0,625
"20197";12531;3;4;0
"20198";12531;4;6;0
"20199";12532;1;11;1,59801012626215
"20200";12532;2;4;0
"20201";12533;1;8;0,548007755419574
"20202";12533;2;13;0,221880078490092
"20203";12534;1;25;0
"20204";12535;1;23;0
"20205";12536;1;10;0,553398590529466
"20206";12537;1;7;0
"20207";12538;1;24;0
"20208";12539;1;9;0
"20209";12539;2;1;0
"20210";12540;1;1;0
"20211";12540;2;12;0
"20212";12541;1;17;0
"20213";12541;2;7;0,377964473009227
"20214";12542;1;47;0
"20215";12543;1;90;0
"20216";12544;1;7;0,28347335475692
"20217";12544;2;8;0
"20218";12545;1;13;0,0970725343394151
"20219";12545;2;12;0,115470053837925
"20220";12546;1;27;0,3079201435678
"20221";12547;1;7;0
"20222";12547;2;2;0
"20223";12547;3;7;0
"20224";12548;1;10;0
"20225";12548;2;15;0,103279555898864
"20226";12549;1;24;0
"20227";12550;1;9;0,516666666666667
"20228";12550;2;1;0
"20229";12551;1;13;0
"20230";12551;2;8;0
"20231";12552;1;20;0,486344785106204
"20232";12552;2;10;-0,0790569415042095
"20233";12553;1;6;0
"20234";12553;2;4;0
"20235";12554;1;50;0
"20236";12554;2;44;0
"20237";12555;1;20;0,279508497187474
"20238";12556;1;14;-0,374165738677394
"20239";12557;1;63;0
"20240";12558;1;8;0
"20241";12558;2;5;0
"20242";12559;1;17;-0,121267812518166
"20243";12559;2;5;0
"20244";12560;1;9;0,566666666666667
"20245";12560;2;15;0,474892307967466
"20246";12561;1;10;0,569209978830308
"20247";12561;2;8;-0,0883883476483184
"20248";12561;3;5;0
"20249";12562;1;23;0,0938314863256837
"20250";12563;1;13;0,624037720753383
"20251";12563;2;6;0
"20252";12564;1;18;0,329983164553722
"20253";12565;1;11;0
"20254";12566;1;17;0
"20255";12567;1;16;0
"20256";12568;1;17;-0,18190171877725
"20257";12569;1;8;0
"20258";12569;2;3;0,0923760430703401
"20259";12569;3;8;0
"20260";12570;1;17;0,339549875050866
"20261";12571;1;10;0,237170824512628
"20262";12572;1;6;0,244948974278318
"20263";12572;2;6;0
"20264";12573;1;16;0,4
"20265";12573;2;8;-0,14142135623731
"20266";12574;1;33;0
"20267";12575;1;5;0
"20268";12576;1;11;0,241209075662211
"20269";12576;2;6;0
"20270";12577;1;14;-0,267261241912424
"20271";12577;2;6;-0,306186217847897
"20272";12578;1;28;-0,000765378057843686
"20273";12579;1;81;0
"20274";12580;1;44;0
"20275";12581;1;19;-0,0573539334676404
"20276";12581;2;1;0
"20277";12582;1;12;0
"20278";12583;1;44;0
"20279";12584;1;43;0
"20280";12585;1;26;-0,0196116135138184
"20281";12586;1;28;0
"20282";12586;2;66;0
"20283";12587;1;36;0
"20284";12588;1;34;0
"20285";12589;1;16;0,45
"20286";12589;2;9;0
"20287";12590;1;35;0
"20288";12591;1;32;0
"20289";12591;2;1;0
"20290";12592;1;1;-0,5
"20291";12592;2;12;0,21650635094611
"20292";12593;1;10;0
"20293";12594;1;15;0
"20294";12595;1;11;0,82915619758885
"20295";12595;2;13;0
"20296";12596;1;14;0,0668153104781061
"20297";12597;1;9;0
"20298";12598;1;19;0
"20299";12599;1;84;0
"20300";12600;1;29;-0,0046423834544263
"20301";12601;1;51;0
"20302";12602;1;48;0
"20303";12603;1;19;0,137649440322337
"20304";12604;1;48;0
"20305";12605;1;7;0
"20306";12605;2;12;0
"20307";12606;1;23;0
"20308";12607;1;25;0,354
"20309";12608;1;30;0,292118697336089
"20310";12609;1;15;0
"20311";12610;1;6;-0,102062072615966
"20312";12610;2;17;0,18190171877725
"20313";12611;1;10;0
"20314";12611;2;4;0
"20315";12612;1;78;0
"20316";12613;1;5;0
"20317";12613;2;22;-0,0533001790889026
"20318";12614;1;4;0
"20319";12614;2;16;0
"20320";12614;3;5;0,268328157299975
"20321";12615;1;2;-0,353553390593274
"20322";12615;2;36;-0,18
"20323";12616;1;8;0
"20324";12617;1;15;0,103279555898864
"20325";12617;2;8;0,14142135623731
"20326";12618;1;5;0
"20327";12619;1;10;0
"20328";12619;2;11;0
"20329";12620;1;15;0,129099444873581
"20330";12620;2;4;0
"20331";12620;3;10;0
"20332";12621;1;35;0
"20333";12622;1;16;0
"20334";12622;2;9;0
"20335";12623;1;24;0,602166228434198
"20336";12624;1;19;0,0275298880644674
"20337";12625;1;26;-0,196116135138184
"20338";12626;1;10;0
"20339";12627;1;12;-0,244652176569104
"20340";12628;1;23;0,625543242171224
"20341";12628;2;9;0,2
"20342";12629;1;11;-0,301511344577764
"20343";12629;2;3;0
"20344";12630;1;10;0
"20345";12630;2;7;0,7701026137563
"20346";12630;3;8;0
"20347";12631;1;15;-0,451848057057532
"20348";12631;2;11;0,241209075662211
"20349";12632;1;4;0
"20350";12632;2;3;-0,288675134594813
"20351";12632;3;7;0
"20352";12633;1;7;0
"20353";12633;2;5;0
"20354";12634;1;28;0,288670366260797
"20355";12635;1;8;0
"20356";12635;2;12;0
"20357";12636;1;11;-0,0753778361444409
"20358";12636;2;13;0
"20359";12637;1;7;0
"20360";12638;1;21;0,109108945117996
"20361";12639;1;37;-0,123299240479018
"20362";12640;1;8;-0,0883883476483184
"20363";12640;2;8;0
"20364";12640;3;1;0
"20365";12641;1;NA;0
"20366";12641;2;NA;0
"20367";12641;3;8;0
"20368";12641;4;4;0
"20369";12641;5;8;0,176776695296637
"20370";12641;6;10;0,158113883008419
"20371";12642;1;14;0,133630620956212
"20372";12642;2;5;0,357770876399966
"20373";12642;3;2;0
"20374";12643;1;18;0,176776695296637
"20375";12643;2;7;0
"20376";12644;1;14;-0,0267261241912424
"20377";12645;1;14;0,267261241912424
"20378";12645;2;1;0
"20379";12646;1;3;0,346410161513775
"20380";12646;2;12;0
"20381";12646;3;2;-0,353553390593274
"20382";12646;4;5;0
"20383";12646;5;2;0
"20384";12647;1;16;0
"20385";12647;2;12;-0,21650635094611
"20386";12648;1;8;0
"20387";12649;1;7;-0,302371578407382
"20388";12649;2;6;0,204124145231932
"20389";12649;3;10;-0,237170824512628
"20390";12650;1;11;0
"20391";12651;1;13;0,138675049056307
"20392";12651;2;1;0
"20393";12652;1;25;0,00015
"20394";12653;1;2;0
"20395";12653;2;11;0
"20396";12654;1;21;-0,327326835353989
"20397";12655;1;23;0,375325945302735
"20398";12656;1;25;-0,06
"20399";12657;1;2;0
"20400";12657;2;6;0
"20401";12657;3;10;0
"20402";12657;4;11;0
"20403";12658;1;16;0
"20404";12658;2;6;0
"20405";12659;1;5;0
"20406";12659;2;7;0
"20407";12660;1;12;-0,162379763209582
"20408";12660;2;11;0
"20409";12661;1;21;0,087287156094397
"20410";12662;1;22;-0,255840859626732
"20411";12662;2;7;0
"20412";12663;1;16;0,0125
"20413";12663;2;8;0,212132034355964
"20414";12664;1;51;0
"20415";12665;1;20;0
"20416";12666;1;96;0
"20417";12667;1;11;0
"20418";12667;2;16;0
"20419";12668;1;14;0
"20420";12669;1;16;0,25
"20421";12669;2;8;0
"20422";12670;1;15;0
"20423";12670;2;13;0
"20424";12671;1;10;-0,237170824512628
"20425";12671;2;5;-0,447213595499958
"20426";12672;1;14;0,10690449676497
"20427";12673;1;22;-0,0426401432711221
"20428";12674;1;16;0,0125
"20429";12674;2;7;0,226778683805536
"20430";12675;1;34;0
"20431";12676;1;9;0
"20432";12676;2;13;0,221880078490092
"20433";12677;1;36;0
"20434";12678;1;7;0
"20435";12678;2;5;-0,223606797749979
"20436";12678;3;12;0
"20437";12679;1;21;0,163663417676994
"20438";12680;1;12;0,0721687836487032
"20439";12681;1;11;0,33166247903554
"20440";12682;1;5;-0,111803398874989
"20441";12682;2;20;-0,0559016994374947
"20442";12683;1;29;-0,185695338177052
"20443";12684;1;11;0
"20444";12684;2;16;0
"20445";12685;1;10;0,379473319220205
"20446";12685;2;9;0
"20447";12686;1;11;-0,467342584095534
"20448";12686;2;27;-0,144337567297406
"20449";12687;1;11;-0,180906806746658
"20450";12687;2;7;0
"20451";12688;1;29;-0,148556270541641
"20452";12689;1;23;0,156385810542806
"20453";12690;1;16;0,125
"20454";12691;1;7;0
"20455";12691;2;2;-1,27279220613579
"20456";12691;3;1;0
"20457";12692;1;29;-9,2847669088526e-05
"20458";12693;1;10;0,158113883008419
"20459";12694;1;13;0,138675049056307
"20460";12694;2;14;0,400891862868637
"20461";12695;1;14;0,21380899352994
"20462";12696;1;12;0
"20463";12696;2;6;0
"20464";12697;1;26;0
"20465";12698;1;19;0
"20466";12699;1;6;0
"20467";12699;2;8;0
"20468";12700;1;19;0,114707866935281
"20469";12701;1;7;-0,28347335475692
"20470";12701;2;19;0,000114707866935281
"20471";12702;1;8;0
"20472";12703;1;24;0,285773803324704
"20473";12704;1;36;-0,25
"20474";12705;1;3;0,288675134594813
"20475";12705;2;6;0
"20476";12706;1;8;-0,176776695296637
"20477";12707;1;18;0,058925565098879
"20478";12708;1;5;0
"20479";12708;2;10;0
"20480";12708;3;14;0
"20481";12709;1;11;0
"20482";12709;2;12;-0,21650635094611
"20483";12710;1;3;0,288675134594813
"20484";12710;2;22;-0,106600358177805
"20485";12711;1;6;0
"20486";12712;1;25;0,216
"20487";12713;1;11;0,226133508433323
"20488";12713;2;18;0,058925565098879
"20489";12714;1;24;0,204124145231932
"20490";12715;1;12;-0,288675134594813
"20491";12715;2;17;0,0606339062590832
"20492";12716;1;5;-0,111803398874989
"20493";12716;2;19;-0,183532587096449
"20494";12717;1;2;0
"20495";12717;2;14;0
"20496";12718;1;22;-0,159900537266708
"20497";12719;1;5;0
"20498";12719;2;2;0
"20499";12720;1;28;0,292922466582151
"20500";12721;1;9;0,0333333333333333
"20501";12721;2;1;-0,75
"20502";12721;3;1;0
"20503";12722;1;26;0,147087101353638
"20504";12723;1;25;2e-04
"20505";12724;1;6;0
"20506";12725;1;7;0,491353814911995
"20507";12725;2;11;0
"20508";12725;3;2;0
"20509";12726;1;9;0
"20510";12726;2;10;0
"20511";12727;1;2;-0,176776695296637
"20512";12727;2;1;0
"20513";12727;3;11;0,0603022689155527
"20514";12727;4;5;-0,223606797749979
"20515";12728;1;10;0
"20516";12728;2;10;0
"20517";12729;1;18;-0,412478955692153
"20518";12730;1;24;0,0204124145231932
"20519";12731;1;17;0
"20520";12732;1;14;-0,0267261241912424
"20521";12733;1;20;0,111803398874989
"20522";12734;1;5;0
"20523";12735;1;4;-0,375
"20524";12735;2;7;-0,0944911182523068
"20525";12735;3;7;0
"20526";12736;1;5;0
"20527";12736;2;16;0
"20528";12737;1;12;-0,0721687836487032
"20529";12737;2;18;0,306412938514171
"20530";12738;1;26;-0,343203236491822
"20531";12739;1;8;0,282842712474619
"20532";12739;2;6;0,510310363079829
"20533";12740;1;6;0
"20534";12740;2;15;-0,232379000772445
"20535";12741;1;23;0
"20536";12742;1;5;0
"20537";12742;2;NA;0
"20538";12742;3;4;0
"20539";12742;4;5;0
"20540";12742;5;2;0
"20541";12742;6;7;0
"20542";12743;1;10;0,537587202228625
"20543";12743;2;19;0
"20544";12744;1;22;0,511681719253465
"20545";12745;1;24;0,0510310363079829
"20546";12746;1;19;-0,344123600805843
"20547";12746;2;11;-0,0753778361444409
"20548";12747;1;19;-0,401477534273483
"20549";12748;1;5;0,0894427190999916
"20550";12748;2;8;0
"20551";12749;1;28;-0,14173667737846
"20552";12750;1;11;0,482418151324422
"20553";12750;2;7;0
"20554";12751;1;10;0,126491106406735
"20555";12751;2;2;0
"20556";12751;3;12;0
"20557";12752;1;3;0
"20558";12752;2;21;0,218217890235992
"20559";12753;1;3;0
"20560";12753;2;6;0
"20561";12754;1;19;-0,332652814112315
"20562";12754;2;8;0
"20563";12755;1;6;0
"20564";12756;1;3;0
"20565";12756;2;1;0
"20566";12757;1;6;0
"20567";12757;2;2;0
"20568";12757;3;1;0
"20569";12758;1;16;0
"20570";12759;1;7;0
"20571";12759;2;3;0
"20572";12759;3;13;0,138675049056307
"20573";12760;1;2;0,530330085889911
"20574";12760;2;6;0
"20575";12761;1;21;-0,130930734141595
"20576";12762;1;6;0
"20577";12762;2;5;0
"20578";12763;1;20;0,178885438199983
"20579";12764;1;17;0,278915968791783
"20580";12764;2;9;0
"20581";12765;1;1;0
"20582";12765;2;1;0
"20583";12766;1;13;0,429892652074553
"20584";12766;2;14;0
"20585";12767;1;16;1,1445
"20586";12767;2;8;0
"20587";12768;1;16;0,2125
"20588";12768;2;7;0
"20589";12769;1;14;0
"20590";12770;1;48;0
"20591";12770;2;36;0
"20592";12770;3;13;0
"20593";12771;1;19;0,29824045403173
"20594";12772;1;23;0,625543242171224
"20595";12772;2;7;0
"20596";12773;1;19;0,0917662935482247
"20597";12774;1;34;0
"20598";12775;1;35;0
"20599";12776;1;34;0
"20600";12777;1;24;0,204124145231932
"20601";12778;1;14;0,218486065263407
"20602";12778;2;4;0
"20603";12778;3;7;0
"20604";12779;1;24;0,132680694400756
"20605";12780;1;15;-0,0258198889747161
"20606";12781;1;27;0
"20607";12782;1;28;0,519701150387687
"20608";12783;1;11;0,0753778361444409
"20609";12783;2;14;0,10690449676497
"20610";12784;1;3;0
"20611";12784;2;1;0
"20612";12785;1;13;-0,208012573584461
"20613";12785;2;5;0,178885438199983
"20614";12785;3;6;0
"20615";12786;1;13;0
"20616";12786;2;6;0
"20617";12787;1;20;-0,134164078649987
"20618";12788;1;18;-0,117851130197758
"20619";12788;2;7;0
"20620";12789;1;12;0
"20621";12789;2;3;0
"20622";12789;3;5;0
"20623";12790;1;7;0,0377964473009227
"20624";12791;1;17;0
"20625";12792;1;5;0
"20626";12792;2;20;0,111803398874989
"20627";12793;1;8;0
"20628";12793;2;15;0,0258198889747161
"20629";12794;1;19;0,114707866935281
"20630";12795;1;23;0,0312771621085612
"20631";12796;1;3;-0,433012701892219
"20632";12796;2;12;0
"20633";12796;3;10;0
"20634";12797;1;6;0
"20635";12798;1;8;0
"20636";12799;1;9;0,533333333333333
"20637";12799;2;6;0
"20638";12800;1;10;0
"20639";12800;2;4;0
"20640";12801;1;23;0,156385810542806
"20641";12802;1;7;0
"20642";12803;1;10;0,158113883008419
"20643";12803;2;1;0
"20644";12804;1;84;0
"20645";12805;1;12;0
"20646";12806;1;16;-0,15
"20647";12806;2;2;0
"20648";12806;3;7;0
"20649";12807;1;24;0
"20650";12807;2;10;0
"20651";12808;1;6;0
"20652";12809;1;1;0
"20653";12809;2;25;0
"20654";12810;1;7;0
"20655";12810;2;2;0
"20656";12811;1;9;0
"20657";12811;2;3;0
"20658";12811;3;5;0
"20659";12812;1;22;0
"20660";12813;1;17;0,0970142500145332
"20661";12813;2;13;0
"20662";12814;1;8;0
"20663";12815;1;4;0,375
"20664";12816;1;11;0
"20665";12816;2;5;0,894427190999916
"20666";12816;3;7;0
"20667";12817;1;16;0,1875
"20668";12817;2;8;0,282842712474619
"20669";12818;1;14;7,41798960902719e-18
"20670";12818;2;6;0
"20671";12819;1;8;-0,636396103067893
"20672";12819;2;7;0
"20673";12820;1;15;0
"20674";12821;1;27;0
"20675";12822;1;11;0,226133508433323
"20676";12822;2;9;0
"20677";12823;1;165;0
"20678";12824;1;8;0,47729707730092
"20679";12824;2;15;0,0645497224367903
"20680";12825;1;11;0
"20681";12826;1;12;0,115470053837925
"20682";12827;1;11;0,361813613493316
"20683";12827;2;7;0
"20684";12828;1;16;0
"20685";12828;2;6;0
"20686";12829;1;3;0
"20687";12829;2;6;0
"20688";12830;1;10;0
"20689";12830;2;1;-1
"20690";12830;3;1;0
"20691";12831;1;13;0,235747583395722
"20692";12831;2;11;0
"20693";12832;1;7;0
"20694";12833;1;5;-0,402492235949962
"20695";12833;2;17;0,0727606875108999
"20696";12833;3;7;0
"20697";12834;1;NA;0
"20698";12834;2;7;0,302371578407382
"20699";12834;3;1;0
"20700";12834;4;13;0
"20701";12835;1;25;-5e-05
"20702";12836;1;12;0
"20703";12837;1;6;-0,0816496580927726
"20704";12837;2;1;0
"20705";12838;1;12;0,415692193816531
"20706";12838;2;12;0
"20707";12839;1;28;0,103940230077537
"20708";12840;1;18;0,0117851130197758
"20709";12841;1;12;-0,288675134594813
"20710";12841;2;16;-0,0125
"20711";12842;1;6;0
"20712";12842;2;13;0
"20713";12843;1;10;0,158113883008419
"20714";12843;2;6;0
"20715";12844;1;7;0
"20716";12845;1;16;0,15
"20717";12846;1;6;0,306186217847897
"20718";12846;2;11;0
"20719";12847;1;11;0
"20720";12847;2;16;0
"20721";12848;1;9;0,266666666666667
"20722";12848;2;8;0
"20723";12849;1;7;0,302371578407382
"20724";12849;2;1;0
"20725";12849;3;4;0
"20726";12850;1;20;-0,178885438199983
"20727";12851;1;14;0
"20728";12852;1;30;0
"20729";12853;1;13;0
"20730";12853;2;3;0
"20731";12854;1;26;0,0196116135138184
"20732";12855;1;24;0,32659863237109
"20733";12856;1;10;0,379473319220206
"20734";12856;2;9;0
"20735";12857;1;16;0
"20736";12857;2;9;0
"20737";12858;1;5;0,335410196624968
"20738";12858;2;20;0,111803398874989
"20739";12859;1;3;0
"20740";12859;2;4;0,375
"20741";12859;3;9;0
"20742";12859;4;9;0,166666666666667
"20743";12860;1;29;0
"20744";12860;2;6;0
"20745";12861;1;25;0,55
"20746";12862;1;15;0
"20747";12863;1;14;0,200445931434318
"20748";12863;2;8;0,0353553390593274
"20749";12864;1;25;0,12
"20750";12865;1;9;0,266666666666667
"20751";12865;2;19;0,309711240725258
"20752";12866;1;4;0,2
"20753";12866;2;7;0
"20754";12867;1;24;0,306186217847897
"20755";12868;1;9;0
"20756";12869;1;21;0,157116880969915
"20757";12870;1;27;0,105847549351431
"20758";12871;1;24;0,204124145231932
"20759";12872;1;13;0
"20760";12873;1;19;0
